#"FID1 - B:Signal #1 LEO_027_1eq_01h.D"
#Point,X(Minutes),Y(Response Units)
5214,1.7380,71664
5215,1.7383,71657
5216,1.7387,71570
5217,1.7390,71604
5218,1.7393,71644
5219,1.7397,71764
5220,1.7400,71874
5221,1.7403,71914
5222,1.7407,71958
5223,1.7410,71995
5224,1.7413,71944
5225,1.7417,72257
5226,1.7420,72347
5227,1.7423,72474
5228,1.7427,72672
5229,1.7430,72802
5230,1.7433,73116
5231,1.7437,73329
5232,1.7440,73645
5233,1.7443,73909
5234,1.7447,74342
5235,1.7450,74751
5236,1.7453,75320
5237,1.7457,75859
5238,1.7460,76496
5239,1.7463,77057
5240,1.7467,77773
5241,1.7470,78516
5242,1.7473,79400
5243,1.7477,80314
5244,1.7480,81320
5245,1.7483,82381
5246,1.7487,83504
5247,1.7490,84713
5248,1.7493,85935
5249,1.7497,87164
5250,1.7500,88349
5251,1.7503,89675
5252,1.7507,90977
5253,1.7510,92409
5254,1.7513,93751
5255,1.7517,95211
5256,1.7520,96491
5257,1.7523,97860
5258,1.7527,99091
5259,1.7530,100392
5260,1.7533,101490
5261,1.7537,102598
5262,1.7540,103557
5263,1.7543,104532
5264,1.7547,105411
5265,1.7550,106267
5266,1.7553,106929
5267,1.7557,107454
5268,1.7560,107895
5269,1.7563,108221
5270,1.7567,108452
5271,1.7570,108458
5272,1.7573,108509
5273,1.7577,108422
5274,1.7580,108351
5275,1.7583,108066
5276,1.7587,107735
5277,1.7590,107247
5278,1.7593,106804
5279,1.7597,106158
5280,1.7600,105546
5281,1.7603,104713
5282,1.7607,103772
5283,1.7610,103061
5284,1.7613,102023
5285,1.7617,101050
5286,1.7620,100118
5287,1.7623,99022
5288,1.7627,97968
5289,1.7630,96809
5290,1.7633,95767
5291,1.7637,94655
5292,1.7640,93542
5293,1.7643,92499
5294,1.7647,91539
5295,1.7650,90667
5296,1.7653,89793
5297,1.7657,88931
5298,1.7660,88182
5299,1.7663,87517
5300,1.7667,86899
5301,1.7670,86250
5302,1.7673,85697
5303,1.7677,85290
5304,1.7680,84891
5305,1.7683,84859
5306,1.7687,84547
5307,1.7690,84415
5308,1.7693,84404
5309,1.7697,84475
5310,1.7700,84552
5311,1.7703,84690
5312,1.7707,84852
5313,1.7710,85104
5314,1.7713,85379
5315,1.7717,85735
5316,1.7720,86154
5317,1.7723,86671
5318,1.7727,87243
5319,1.7730,87945
5320,1.7733,88567
5321,1.7737,89716
5322,1.7740,90611
5323,1.7743,91826
5324,1.7747,93240
5325,1.7750,94993
5326,1.7753,97145
5327,1.7757,99735
5328,1.7760,102677
5329,1.7763,106108
5330,1.7767,110031
5331,1.7770,114661
5332,1.7773,119853
5333,1.7777,125616
5334,1.7780,132446
5335,1.7783,139937
5336,1.7787,148377
5337,1.7790,157625
5338,1.7793,167550
5339,1.7797,178149
5340,1.7800,189489
5341,1.7803,201647
5342,1.7807,214513
5343,1.7810,228163
5344,1.7813,242468
5345,1.7817,257528
5346,1.7820,273182
5347,1.7823,290169
5348,1.7827,307976
5349,1.7830,327568
5350,1.7833,349474
5351,1.7837,375064
5352,1.7840,405443
5353,1.7843,442077
5354,1.7847,487136
5355,1.7850,543743
5356,1.7853,616192
5357,1.7857,709832
5358,1.7860,830894
5359,1.7863,987009
5360,1.7867,1186448
5361,1.7870,1440897
5362,1.7873,1763989
5363,1.7877,2171012
5364,1.7880,2678945
5365,1.7883,3310093
5366,1.7887,4087631
5367,1.7890,5038372
5368,1.7893,6192355
5369,1.7897,7582431
5370,1.7900,9236818
5371,1.7903,11184769
5372,1.7907,13448606
5373,1.7910,16051721
5374,1.7913,19009048
5375,1.7917,22339436
5376,1.7920,26043978
5377,1.7923,30085478
5378,1.7927,34411496
5379,1.7930,38959388
5380,1.7933,43646824
5381,1.7937,48346772
5382,1.7940,52943612
5383,1.7943,57348960
5384,1.7947,61503048
5385,1.7950,65311856
5386,1.7953,68674984
5387,1.7957,71499880
5388,1.7960,73706008
5389,1.7963,75256008
5390,1.7967,76138336
5391,1.7970,76410232
5392,1.7973,76076024
5393,1.7977,75162792
5394,1.7980,73733608
5395,1.7983,71905712
5396,1.7987,69743360
5397,1.7990,67242352
5398,1.7993,64429060
5399,1.7997,61403116
5400,1.8000,58229120
5401,1.8003,54921872
5402,1.8007,51501368
5403,1.8010,48029116
5404,1.8013,44613572
5405,1.8017,41263696
5406,1.8020,37989564
5407,1.8023,34794248
5408,1.8027,31719822
5409,1.8030,28794328
5410,1.8033,26000588
5411,1.8037,23348424
5412,1.8040,20862348
5413,1.8043,18570924
5414,1.8047,16469990
5415,1.8050,14543681
5416,1.8053,12784501
5417,1.8057,11190893
5418,1.8060,9756961
5419,1.8063,8475341
5420,1.8067,7343031
5421,1.8070,6344584
5422,1.8073,5466826
5423,1.8077,4695628
5424,1.8080,4025938
5425,1.8083,3447941
5426,1.8087,2949757
5427,1.8090,2522125
5428,1.8093,2154393
5429,1.8097,1838298
5430,1.8100,1568245
5431,1.8103,1339097
5432,1.8107,1144875
5433,1.8110,979923
5434,1.8113,840173
5435,1.8117,723377
5436,1.8120,625432
5437,1.8123,544575
5438,1.8127,490930
5439,1.8130,688698
5440,1.8133,4944946
5441,1.8137,56495980
5442,1.8140,298065248
5443,1.8143,722836736
5444,1.8147,1141511552
5445,1.8150,1368992768
5446,1.8153,1405670016
5447,1.8157,1398045184
5448,1.8160,1388693760
5449,1.8163,1379469568
5450,1.8167,1370185984
5451,1.8170,1360826368
5452,1.8173,1352239616
5453,1.8177,1343694720
5454,1.8180,1334848512
5455,1.8183,1325636992
5456,1.8187,1316540672
5457,1.8190,1307866368
5458,1.8193,1299630208
5459,1.8197,1291277824
5460,1.8200,1282312064
5461,1.8203,1272974464
5462,1.8207,1264369920
5463,1.8210,1257008384
5464,1.8213,1250351360
5465,1.8217,1243578368
5466,1.8220,1236515072
5467,1.8223,1228732288
5468,1.8227,1219896192
5469,1.8230,1210407040
5470,1.8233,1201202688
5471,1.8237,1192971264
5472,1.8240,1184928512
5473,1.8243,1177049600
5474,1.8247,1169333248
5475,1.8250,1161816704
5476,1.8253,1155235328
5477,1.8257,1148569472
5478,1.8260,1141515520
5479,1.8263,1133363072
5480,1.8267,1124607488
5481,1.8270,1115387776
5482,1.8273,1106014848
5483,1.8277,1097195776
5484,1.8280,1089319680
5485,1.8283,1082437504
5486,1.8287,1076283520
5487,1.8290,1070262976
5488,1.8293,1063059456
5489,1.8297,1054800960
5490,1.8300,1046182528
5491,1.8303,1038196480
5492,1.8307,1031115968
5493,1.8310,1024303744
5494,1.8313,1017445760
5495,1.8317,1010238720
5496,1.8320,1003257472
5497,1.8323,996200704
5498,1.8327,988452288
5499,1.8330,980354304
5500,1.8333,972591808
5501,1.8337,964688448
5502,1.8340,956404224
5503,1.8343,948398784
5504,1.8347,941686784
5505,1.8350,935568832
5506,1.8353,928708544
5507,1.8357,921462656
5508,1.8360,914369408
5509,1.8363,907062016
5510,1.8367,899524160
5511,1.8370,891809088
5512,1.8373,884555968
5513,1.8377,877422080
5514,1.8380,869716800
5515,1.8383,861802048
5516,1.8387,854313280
5517,1.8390,847615488
5518,1.8393,840790848
5519,1.8397,833518656
5520,1.8400,826770624
5521,1.8403,820403968
5522,1.8407,813566080
5523,1.8410,805508480
5524,1.8413,797278720
5525,1.8417,789895296
5526,1.8420,783203776
5527,1.8423,776551168
5528,1.8427,769762304
5529,1.8430,763059008
5530,1.8433,756564608
5531,1.8437,749530624
5532,1.8440,741828928
5533,1.8443,733735488
5534,1.8447,725656640
5535,1.8450,718108288
5536,1.8453,711418624
5537,1.8457,705608512
5538,1.8460,699635648
5539,1.8463,692898944
5540,1.8467,685417920
5541,1.8470,677655680
5542,1.8473,669983296
5543,1.8477,662739840
5544,1.8480,656241664
5545,1.8483,650244928
5546,1.8487,643925312
5547,1.8490,637051712
5548,1.8493,629841216
5549,1.8497,622842368
5550,1.8500,615968704
5551,1.8503,608819264
5552,1.8507,601288320
5553,1.8510,593817984
5554,1.8513,586575104
5555,1.8517,579729920
5556,1.8520,572902464
5557,1.8523,566199936
5558,1.8527,559295424
5559,1.8530,552436288
5560,1.8533,546118976
5561,1.8537,539888000
5562,1.8540,533190400
5563,1.8543,525772736
5564,1.8547,518434368
5565,1.8550,511596896
5566,1.8553,504906592
5567,1.8557,498023168
5568,1.8560,491011808
5569,1.8563,484086784
5570,1.8567,477386912
5571,1.8570,470582400
5572,1.8573,463599072
5573,1.8577,456638336
5574,1.8580,449780736
5575,1.8583,443196544
5576,1.8587,436747584
5577,1.8590,430364384
5578,1.8593,423909344
5579,1.8597,417301344
5580,1.8600,410675712
5581,1.8603,404011936
5582,1.8607,397305920
5583,1.8610,390695136
5584,1.8613,384151904
5585,1.8617,377641888
5586,1.8620,371133472
5587,1.8623,364656768
5588,1.8627,358216416
5589,1.8630,351743776
5590,1.8633,345263712
5591,1.8637,338753792
5592,1.8640,332199712
5593,1.8643,325733376
5594,1.8647,319507680
5595,1.8650,313396736
5596,1.8653,307159264
5597,1.8657,300743584
5598,1.8660,294155744
5599,1.8663,287532800
5600,1.8667,280956864
5601,1.8670,274702752
5602,1.8673,268735744
5603,1.8677,262790448
5604,1.8680,256634304
5605,1.8683,250332720
5606,1.8687,244045072
5607,1.8690,237839280
5608,1.8693,231668992
5609,1.8697,225687904
5610,1.8700,219915376
5611,1.8703,214216448
5612,1.8707,208430960
5613,1.8710,202607392
5614,1.8713,196783728
5615,1.8717,191002224
5616,1.8720,185202592
5617,1.8723,179395296
5618,1.8727,173652608
5619,1.8730,168015072
5620,1.8733,162478400
5621,1.8737,156970016
5622,1.8740,151518768
5623,1.8743,146137776
5624,1.8747,140839632
5625,1.8750,135563936
5626,1.8753,130363632
5627,1.8757,125189600
5628,1.8760,120082944
5629,1.8763,115068584
5630,1.8767,110171904
5631,1.8770,105350736
5632,1.8773,100556240
5633,1.8777,95849192
5634,1.8780,91317320
5635,1.8783,86944248
5636,1.8787,82651888
5637,1.8790,78371712
5638,1.8793,74133600
5639,1.8797,69989696
5640,1.8800,65986164
5641,1.8803,62147336
5642,1.8807,58449672
5643,1.8810,54867804
5644,1.8813,51400028
5645,1.8817,48078792
5646,1.8820,44917200
5647,1.8823,41884116
5648,1.8827,38963764
5649,1.8830,36155032
5650,1.8833,33479106
5651,1.8837,30936118
5652,1.8840,28525068
5653,1.8843,26246220
5654,1.8847,24104696
5655,1.8850,22098324
5656,1.8853,20219840
5657,1.8857,18465282
5658,1.8860,16828094
5659,1.8863,15299997
5660,1.8867,13881839
5661,1.8870,12575811
5662,1.8873,11379005
5663,1.8877,10281402
5664,1.8880,9277124
5665,1.8883,8359529
5666,1.8887,7522812
5667,1.8890,6762496
5668,1.8893,6075264
5669,1.8897,5458552
5670,1.8900,4906518
5671,1.8903,4410321
5672,1.8907,3962186
5673,1.8910,3561477
5674,1.8913,3206031
5675,1.8917,2891736
5676,1.8920,2613528
5677,1.8923,2366417
5678,1.8927,2147967
5679,1.8930,1954564
5680,1.8933,1784141
5681,1.8937,1634574
5682,1.8940,1503533
5683,1.8943,1386877
5684,1.8947,1283370
5685,1.8950,1192638
5686,1.8953,1113623
5687,1.8957,1044308
5688,1.8960,982887
5689,1.8963,928037
5690,1.8967,879409
5691,1.8970,836676
5692,1.8973,798962
5693,1.8977,765142
5694,1.8980,734872
5695,1.8983,708122
5696,1.8987,684206
5697,1.8990,662113
5698,1.8993,641739
5699,1.8997,623186
5700,1.9000,606371
5701,1.9003,590733
5702,1.9007,576220
5703,1.9010,562461
5704,1.9013,549789
5705,1.9017,537940
5706,1.9020,525909
5707,1.9023,514467
5708,1.9027,503102
5709,1.9030,492857
5710,1.9033,482634
5711,1.9037,472652
5712,1.9040,462801
5713,1.9043,453044
5714,1.9047,443297
5715,1.9050,433578
5716,1.9053,424008
5717,1.9057,415149
5718,1.9060,407000
5719,1.9063,399162
5720,1.9067,391177
5721,1.9070,383076
5722,1.9073,375194
5723,1.9077,367565
5724,1.9080,360281
5725,1.9083,353292
5726,1.9087,347055
5727,1.9090,341421
5728,1.9093,336371
5729,1.9097,331882
5730,1.9100,327734
5731,1.9103,324307
5732,1.9107,321485
5733,1.9110,319224
5734,1.9113,318261
5735,1.9117,317208
5736,1.9120,316878
5737,1.9123,316997
5738,1.9127,317685
5739,1.9130,319017
5740,1.9133,320722
5741,1.9137,323066
5742,1.9140,325865
5743,1.9143,329137
5744,1.9147,333149
5745,1.9150,336898
5746,1.9153,340922
5747,1.9157,345148
5748,1.9160,349682
5749,1.9163,354544
5750,1.9167,359593
5751,1.9170,364714
5752,1.9173,369819
5753,1.9177,374934
5754,1.9180,380376
5755,1.9183,385037
5756,1.9187,389605
5757,1.9190,394199
5758,1.9193,398924
5759,1.9197,403825
5760,1.9200,408877
5761,1.9203,413625
5762,1.9207,417961
5763,1.9210,421897
5764,1.9213,425761
5765,1.9217,429260
5766,1.9220,432430
5767,1.9223,435918
5768,1.9227,438744
5769,1.9230,441346
5770,1.9233,443714
5771,1.9237,445981
5772,1.9240,448093
5773,1.9243,450037
5774,1.9247,451942
5775,1.9250,453955
5776,1.9253,456009
5777,1.9257,457755
5778,1.9260,459084
5779,1.9263,459345
5780,1.9267,459900
5781,1.9270,459692
5782,1.9273,459767
5783,1.9277,459619
5784,1.9280,459131
5785,1.9283,458476
5786,1.9287,457784
5787,1.9290,456899
5788,1.9293,456061
5789,1.9297,455144
5790,1.9300,454052
5791,1.9303,452265
5792,1.9307,449459
5793,1.9310,446251
5794,1.9313,443080
5795,1.9317,440591
5796,1.9320,438199
5797,1.9323,435718
5798,1.9327,432578
5799,1.9330,429680
5800,1.9333,425604
5801,1.9337,421381
5802,1.9340,417096
5803,1.9343,413007
5804,1.9347,408662
5805,1.9350,404213
5806,1.9353,399397
5807,1.9357,394648
5808,1.9360,389509
5809,1.9363,384350
5810,1.9367,378793
5811,1.9370,373080
5812,1.9373,367060
5813,1.9377,360779
5814,1.9380,354022
5815,1.9383,347208
5816,1.9387,340308
5817,1.9390,333604
5818,1.9393,326620
5819,1.9397,319579
5820,1.9400,312391
5821,1.9403,305246
5822,1.9407,297929
5823,1.9410,290546
5824,1.9413,283072
5825,1.9417,275583
5826,1.9420,267972
5827,1.9423,260492
5828,1.9427,252901
5829,1.9430,245451
5830,1.9433,237854
5831,1.9437,230648
5832,1.9440,223603
5833,1.9443,216755
5834,1.9447,209822
5835,1.9450,202893
5836,1.9453,196169
5837,1.9457,189717
5838,1.9460,183717
5839,1.9463,177846
5840,1.9467,172326
5841,1.9470,166901
5842,1.9473,161884
5843,1.9477,156922
5844,1.9480,152296
5845,1.9483,147915
5846,1.9487,143852
5847,1.9490,139909
5848,1.9493,136278
5849,1.9497,132909
5850,1.9500,129881
5851,1.9503,127013
5852,1.9507,124351
5853,1.9510,121863
5854,1.9513,119608
5855,1.9517,117540
5856,1.9520,115702
5857,1.9523,113957
5858,1.9527,112408
5859,1.9530,110921
5860,1.9533,109602
5861,1.9537,108494
5862,1.9540,107457
5863,1.9543,106709
5864,1.9547,105886
5865,1.9550,105225
5866,1.9553,104439
5867,1.9557,103873
5868,1.9560,103281
5869,1.9563,102912
5870,1.9567,102431
5871,1.9570,102086
5872,1.9573,101698
5873,1.9577,101449
5874,1.9580,101239
5875,1.9583,101118
5876,1.9587,100885
5877,1.9590,100434
5878,1.9593,100352
5879,1.9597,100035
5880,1.9600,99887
5881,1.9603,99794
5882,1.9607,99597
5883,1.9610,99357
5884,1.9613,99086
5885,1.9617,98923
5886,1.9620,98805
5887,1.9623,98596
5888,1.9627,98411
5889,1.9630,98137
5890,1.9633,97966
5891,1.9637,97672
5892,1.9640,97495
5893,1.9643,97258
5894,1.9647,97101
5895,1.9650,96819
5896,1.9653,96651
5897,1.9657,96406
5898,1.9660,96196
5899,1.9663,95845
5900,1.9667,95613
5901,1.9670,95367
5902,1.9673,94952
5903,1.9677,94845
5904,1.9680,94422
5905,1.9683,94192
5906,1.9687,93915
5907,1.9690,93674
5908,1.9693,93341
5909,1.9697,93092
5910,1.9700,92789
5911,1.9703,92545
5912,1.9707,92271
5913,1.9710,92118
5914,1.9713,91868
5915,1.9717,91671
5916,1.9720,91348
5917,1.9723,91172
5918,1.9727,90932
5919,1.9730,90824
5920,1.9733,90643
5921,1.9737,90570
5922,1.9740,90423
5923,1.9743,90277
5924,1.9747,90238
5925,1.9750,90154
5926,1.9753,90157
5927,1.9757,89861
5928,1.9760,90139
5929,1.9763,89979
5930,1.9767,90021
5931,1.9770,90034
5932,1.9773,90193
5933,1.9777,90281
5934,1.9780,90391
5935,1.9783,90464
5936,1.9787,90578
5937,1.9790,90664
5938,1.9793,90816
5939,1.9797,90941
5940,1.9800,91128
5941,1.9803,91292
5942,1.9807,91472
5943,1.9810,91452
5944,1.9813,91786
5945,1.9817,91902
5946,1.9820,92128
5947,1.9823,92379
5948,1.9827,92479
5949,1.9830,92588
5950,1.9833,92643
5951,1.9837,92820
5952,1.9840,92820
5953,1.9843,92953
5954,1.9847,92949
5955,1.9850,93063
5956,1.9853,93199
5957,1.9857,93272
5958,1.9860,93337
5959,1.9863,93302
5960,1.9867,93395
5961,1.9870,93406
5962,1.9873,93456
5963,1.9877,93399
5964,1.9880,93476
5965,1.9883,93174
5966,1.9887,93366
5967,1.9890,93087
5968,1.9893,93081
5969,1.9897,92932
5970,1.9900,92868
5971,1.9903,92686
5972,1.9907,92557
5973,1.9910,92436
5974,1.9913,92215
5975,1.9917,92097
5976,1.9920,91859
5977,1.9923,91759
5978,1.9927,91511
5979,1.9930,91333
5980,1.9933,91101
5981,1.9937,90931
5982,1.9940,90663
5983,1.9943,90487
5984,1.9947,90053
5985,1.9950,90142
5986,1.9953,89696
5987,1.9957,89443
5988,1.9960,89092
5989,1.9963,88857
5990,1.9967,88560
5991,1.9970,88244
5992,1.9973,87967
5993,1.9977,87646
5994,1.9980,87381
5995,1.9983,87033
5996,1.9987,86770
5997,1.9990,86462
5998,1.9993,86270
5999,1.9997,85993
6000,2.0000,85815
6001,2.0003,85560
6002,2.0007,85377
6003,2.0010,85018
6004,2.0013,84741
6005,2.0017,84370
6006,2.0020,84163
6007,2.0023,83893
6008,2.0027,83725
6009,2.0030,83485
6010,2.0033,83339
6011,2.0037,83143
6012,2.0040,83000
6013,2.0043,82826
6014,2.0047,82638
6015,2.0050,82526
6016,2.0053,82367
6017,2.0057,82289
6018,2.0060,82087
6019,2.0063,81949
6020,2.0067,81757
6021,2.0070,81694
6022,2.0073,81520
6023,2.0077,81442
6024,2.0080,81251
6025,2.0083,81215
6026,2.0087,81105
6027,2.0090,81064
6028,2.0093,80888
6029,2.0097,80819
6030,2.0100,80683
6031,2.0103,80634
6032,2.0107,80624
6033,2.0110,80559
6034,2.0113,80516
6035,2.0117,80331
6036,2.0120,80283
6037,2.0123,80195
6038,2.0127,80150
6039,2.0130,80016
6040,2.0133,79920
6041,2.0137,79770
6042,2.0140,79718
6043,2.0143,79641
6044,2.0147,79574
6045,2.0150,79479
6046,2.0153,79453
6047,2.0157,79348
6048,2.0160,79318
6049,2.0163,79130
6050,2.0167,79113
6051,2.0170,78971
6052,2.0173,78910
6053,2.0177,78722
6054,2.0180,78562
6055,2.0183,78398
6056,2.0187,78326
6057,2.0190,78292
6058,2.0193,78227
6059,2.0197,78163
6060,2.0200,77998
6061,2.0203,77885
6062,2.0207,77710
6063,2.0210,77451
6064,2.0213,77541
6065,2.0217,77410
6066,2.0220,77263
6067,2.0223,77235
6068,2.0227,77139
6069,2.0230,77111
6070,2.0233,76990
6071,2.0237,76989
6072,2.0240,76868
6073,2.0243,76880
6074,2.0247,76733
6075,2.0250,76733
6076,2.0253,76580
6077,2.0257,76568
6078,2.0260,76478
6079,2.0263,76416
6080,2.0267,76295
6081,2.0270,76299
6082,2.0273,76095
6083,2.0277,76236
6084,2.0280,76133
6085,2.0283,76080
6086,2.0287,76176
6087,2.0290,76047
6088,2.0293,75996
6089,2.0297,75890
6090,2.0300,75928
6091,2.0303,75855
6092,2.0307,75855
6093,2.0310,75726
6094,2.0313,75788
6095,2.0317,75530
6096,2.0320,75817
6097,2.0323,75709
6098,2.0327,75690
6099,2.0330,75612
6100,2.0333,75699
6101,2.0337,75688
6102,2.0340,75719
6103,2.0343,75591
6104,2.0347,75542
6105,2.0350,75462
6106,2.0353,75454
6107,2.0357,75549
6108,2.0360,75569
6109,2.0363,75564
6110,2.0367,75449
6111,2.0370,75326
6112,2.0373,75433
6113,2.0377,75380
6114,2.0380,75288
6115,2.0383,75366
6116,2.0387,75294
6117,2.0390,75267
6118,2.0393,75174
6119,2.0397,75278
6120,2.0400,75233
6121,2.0403,75272
6122,2.0407,75134
6123,2.0410,75202
6124,2.0413,74946
6125,2.0417,75222
6126,2.0420,75160
6127,2.0423,75262
6128,2.0427,75226
6129,2.0430,75226
6130,2.0433,75151
6131,2.0437,75091
6132,2.0440,75115
6133,2.0443,75128
6134,2.0447,75203
6135,2.0450,75142
6136,2.0453,75167
6137,2.0457,75090
6138,2.0460,75144
6139,2.0463,75144
6140,2.0467,75303
6141,2.0470,75273
6142,2.0473,75342
6143,2.0477,75272
6144,2.0480,75351
6145,2.0483,75350
6146,2.0487,75296
6147,2.0490,75519
6148,2.0493,75596
6149,2.0497,75623
6150,2.0500,75728
6151,2.0503,75740
6152,2.0507,75760
6153,2.0510,75717
6154,2.0513,75761
6155,2.0517,75834
6156,2.0520,75923
6157,2.0523,76025
6158,2.0527,76089
6159,2.0530,76172
6160,2.0533,76124
6161,2.0537,76148
6162,2.0540,76170
6163,2.0543,76308
6164,2.0547,76369
6165,2.0550,76497
6166,2.0553,76475
6167,2.0557,76589
6168,2.0560,76545
6169,2.0563,76609
6170,2.0567,76578
6171,2.0570,76635
6172,2.0573,76646
6173,2.0577,76715
6174,2.0580,76716
6175,2.0583,76746
6176,2.0587,76759
6177,2.0590,76847
6178,2.0593,76929
6179,2.0597,76990
6180,2.0600,77011
6181,2.0603,77040
6182,2.0607,77278
6183,2.0610,77118
6184,2.0613,77255
6185,2.0617,77210
6186,2.0620,77276
6187,2.0623,77241
6188,2.0627,77416
6189,2.0630,77508
6190,2.0633,77645
6191,2.0637,77598
6192,2.0640,77706
6193,2.0643,77753
6194,2.0647,77943
6195,2.0650,78000
6196,2.0653,78141
6197,2.0657,78230
6198,2.0660,78378
6199,2.0663,78511
6200,2.0667,78522
6201,2.0670,78803
6202,2.0673,78874
6203,2.0677,78959
6204,2.0680,79071
6205,2.0683,79154
6206,2.0687,79190
6207,2.0690,79259
6208,2.0693,79402
6209,2.0697,79525
6210,2.0700,79609
6211,2.0703,79736
6212,2.0707,79809
6213,2.0710,80032
6214,2.0713,80174
6215,2.0717,80434
6216,2.0720,80438
6217,2.0723,80819
6218,2.0727,80947
6219,2.0730,81270
6220,2.0733,81596
6221,2.0737,82071
6222,2.0740,82462
6223,2.0743,83055
6224,2.0747,83706
6225,2.0750,84519
6226,2.0753,85157
6227,2.0757,86352
6228,2.0760,87331
6229,2.0763,88631
6230,2.0767,90031
6231,2.0770,91648
6232,2.0773,93460
6233,2.0777,95386
6234,2.0780,97555
6235,2.0783,99876
6236,2.0787,102300
6237,2.0790,105283
6238,2.0793,108286
6239,2.0797,111448
6240,2.0800,114873
6241,2.0803,118212
6242,2.0807,121807
6243,2.0810,125575
6244,2.0813,129600
6245,2.0817,133735
6246,2.0820,137716
6247,2.0823,142162
6248,2.0827,146200
6249,2.0830,150285
6250,2.0833,154284
6251,2.0837,158249
6252,2.0840,162203
6253,2.0843,165995
6254,2.0847,169695
6255,2.0850,173073
6256,2.0853,176428
6257,2.0857,179544
6258,2.0860,182471
6259,2.0863,185168
6260,2.0867,187443
6261,2.0870,189547
6262,2.0873,191244
6263,2.0877,192836
6264,2.0880,194110
6265,2.0883,195164
6266,2.0887,195772
6267,2.0890,196169
6268,2.0893,196440
6269,2.0897,196673
6270,2.0900,196528
6271,2.0903,196079
6272,2.0907,195274
6273,2.0910,194494
6274,2.0913,193449
6275,2.0917,192408
6276,2.0920,191123
6277,2.0923,189761
6278,2.0927,188091
6279,2.0930,186311
6280,2.0933,184225
6281,2.0937,182091
6282,2.0940,179762
6283,2.0943,177446
6284,2.0947,175220
6285,2.0950,172848
6286,2.0953,170540
6287,2.0957,167973
6288,2.0960,165372
6289,2.0963,162570
6290,2.0967,159751
6291,2.0970,156866
6292,2.0973,154074
6293,2.0977,151182
6294,2.0980,148476
6295,2.0983,145589
6296,2.0987,142831
6297,2.0990,139911
6298,2.0993,137146
6299,2.0997,134309
6300,2.1000,131552
6301,2.1003,128705
6302,2.1007,126073
6303,2.1010,123416
6304,2.1013,120994
6305,2.1017,118518
6306,2.1020,116134
6307,2.1023,113632
6308,2.1027,111327
6309,2.1030,109037
6310,2.1033,106964
6311,2.1037,105036
6312,2.1040,103119
6313,2.1043,101327
6314,2.1047,99509
6315,2.1050,97970
6316,2.1053,96399
6317,2.1057,94991
6318,2.1060,93495
6319,2.1063,92172
6320,2.1067,90834
6321,2.1070,89748
6322,2.1073,88595
6323,2.1077,87719
6324,2.1080,86803
6325,2.1083,86039
6326,2.1087,85141
6327,2.1090,84395
6328,2.1093,83638
6329,2.1097,83078
6330,2.1100,82440
6331,2.1103,81903
6332,2.1107,81333
6333,2.1110,80948
6334,2.1113,80446
6335,2.1117,80323
6336,2.1120,79966
6337,2.1123,79580
6338,2.1127,79261
6339,2.1130,78949
6340,2.1133,78754
6341,2.1137,78567
6342,2.1140,78489
6343,2.1143,78274
6344,2.1147,78111
6345,2.1150,77898
6346,2.1153,77807
6347,2.1157,77665
6348,2.1160,77655
6349,2.1163,77650
6350,2.1167,77511
6351,2.1170,77511
6352,2.1173,77441
6353,2.1177,77267
6354,2.1180,77188
6355,2.1183,77065
6356,2.1187,77078
6357,2.1190,77066
6358,2.1193,77048
6359,2.1197,76991
6360,2.1200,76938
6361,2.1203,76858
6362,2.1207,76793
6363,2.1210,76624
6364,2.1213,76713
6365,2.1217,76740
6366,2.1220,76676
6367,2.1223,76754
6368,2.1227,76652
6369,2.1230,76666
6370,2.1233,76589
6371,2.1237,76600
6372,2.1240,76537
6373,2.1243,76394
6374,2.1247,76472
6375,2.1250,76468
6376,2.1253,76329
6377,2.1257,76260
6378,2.1260,76153
6379,2.1263,76143
6380,2.1267,76106
6381,2.1270,76152
6382,2.1273,76068
6383,2.1277,76043
6384,2.1280,75900
6385,2.1283,75908
6386,2.1287,75768
6387,2.1290,75911
6388,2.1293,75856
6389,2.1297,75770
6390,2.1300,75718
6391,2.1303,75613
6392,2.1307,75528
6393,2.1310,75430
6394,2.1313,75413
6395,2.1317,75336
6396,2.1320,75320
6397,2.1323,75216
6398,2.1327,75200
6399,2.1330,75077
6400,2.1333,75056
6401,2.1337,74947
6402,2.1340,74935
6403,2.1343,74875
6404,2.1347,74914
6405,2.1350,74838
6406,2.1353,74841
6407,2.1357,74779
6408,2.1360,74654
6409,2.1363,74702
6410,2.1367,74610
6411,2.1370,74545
6412,2.1373,74472
6413,2.1377,74435
6414,2.1380,74366
6415,2.1383,74416
6416,2.1387,74418
6417,2.1390,74424
6418,2.1393,74329
6419,2.1397,74307
6420,2.1400,74216
6421,2.1403,74226
6422,2.1407,74173
6423,2.1410,74198
6424,2.1413,74162
6425,2.1417,74190
6426,2.1420,74126
6427,2.1423,74094
6428,2.1427,73973
6429,2.1430,73989
6430,2.1433,73958
6431,2.1437,73927
6432,2.1440,73834
6433,2.1443,73820
6434,2.1447,73836
6435,2.1450,74000
6436,2.1453,73851
6437,2.1457,73767
6438,2.1460,73746
6439,2.1463,73692
6440,2.1467,73772
6441,2.1470,73731
6442,2.1473,73756
6443,2.1477,73660
6444,2.1480,73675
6445,2.1483,73619
6446,2.1487,73673
6447,2.1490,73639
