#"FID1 - B:Signal #1 LEO_027_1eq_05h.D"
#Point,X(Minutes),Y(Response Units)
12783,4.2610,83694
12784,4.2613,83586
12785,4.2617,83540
12786,4.2620,83407
12787,4.2623,83594
12788,4.2627,83402
12789,4.2630,83415
12790,4.2633,83319
12791,4.2637,83221
12792,4.2640,83269
12793,4.2643,83031
12794,4.2647,82992
12795,4.2650,82858
12796,4.2653,82765
12797,4.2657,82771
12798,4.2660,82568
12799,4.2663,82393
12800,4.2667,82287
12801,4.2670,82064
12802,4.2673,82082
12803,4.2677,81773
12804,4.2680,81627
12805,4.2683,81465
12806,4.2687,81260
12807,4.2690,81256
12808,4.2693,80958
12809,4.2697,80864
12810,4.2700,80707
12811,4.2703,80540
12812,4.2707,80432
12813,4.2710,80108
12814,4.2713,79949
12815,4.2717,79885
12816,4.2720,79692
12817,4.2723,79690
12818,4.2727,79353
12819,4.2730,79302
12820,4.2733,79192
12821,4.2737,79087
12822,4.2740,79088
12823,4.2743,78783
12824,4.2747,78623
12825,4.2750,78473
12826,4.2753,78391
12827,4.2757,78314
12828,4.2760,78269
12829,4.2763,78118
12830,4.2767,78079
12831,4.2770,77751
12832,4.2773,77663
12833,4.2777,77583
12834,4.2780,77515
12835,4.2783,77420
12836,4.2787,77326
12837,4.2790,77227
12838,4.2793,77256
12839,4.2797,77051
12840,4.2800,76964
12841,4.2803,76931
12842,4.2807,76813
12843,4.2810,76716
12844,4.2813,76572
12845,4.2817,76500
12846,4.2820,76447
12847,4.2823,76462
12848,4.2827,76412
12849,4.2830,76480
12850,4.2833,76245
12851,4.2837,76207
12852,4.2840,76153
12853,4.2843,76127
12854,4.2847,76054
12855,4.2850,75998
12856,4.2853,75991
12857,4.2857,75962
12858,4.2860,75993
12859,4.2863,75910
12860,4.2867,75912
12861,4.2870,75819
12862,4.2873,75753
12863,4.2877,75721
12864,4.2880,75567
12865,4.2883,75515
12866,4.2887,75558
12867,4.2890,75463
12868,4.2893,75389
12869,4.2897,75318
12870,4.2900,75310
12871,4.2903,75418
12872,4.2907,75244
12873,4.2910,75207
12874,4.2913,75225
12875,4.2917,75276
12876,4.2920,75234
12877,4.2923,75185
12878,4.2927,75062
12879,4.2930,75189
12880,4.2933,75050
12881,4.2937,75059
12882,4.2940,74993
12883,4.2943,74965
12884,4.2947,75054
12885,4.2950,74992
12886,4.2953,74919
12887,4.2957,74933
12888,4.2960,74880
12889,4.2963,74888
12890,4.2967,74812
12891,4.2970,74732
12892,4.2973,74775
12893,4.2977,74716
12894,4.2980,74726
12895,4.2983,74793
12896,4.2987,74780
12897,4.2990,74716
12898,4.2993,74695
12899,4.2997,74597
12900,4.3000,74730
12901,4.3003,74539
12902,4.3007,74524
12903,4.3010,74511
12904,4.3013,74522
12905,4.3017,74608
12906,4.3020,74502
12907,4.3023,74443
12908,4.3027,74496
12909,4.3030,74481
12910,4.3033,74560
12911,4.3037,74371
12912,4.3040,74363
12913,4.3043,74413
12914,4.3047,74439
12915,4.3050,74394
12916,4.3053,74351
12917,4.3057,74304
12918,4.3060,74337
12919,4.3063,74213
12920,4.3067,74152
12921,4.3070,74257
12922,4.3073,74245
12923,4.3077,74394
12924,4.3080,74198
12925,4.3083,74246
12926,4.3087,74093
12927,4.3090,74076
12928,4.3093,74125
12929,4.3097,74192
12930,4.3100,74320
12931,4.3103,74163
12932,4.3107,74088
12933,4.3110,74058
12934,4.3113,74057
12935,4.3117,74117
12936,4.3120,74020
12937,4.3123,74064
12938,4.3127,73986
12939,4.3130,73917
12940,4.3133,74009
12941,4.3137,73973
12942,4.3140,74052
12943,4.3143,73859
12944,4.3147,73857
12945,4.3150,73876
12946,4.3153,73869
12947,4.3157,73947
12948,4.3160,73853
12949,4.3163,73863
12950,4.3167,73865
12951,4.3170,73882
12952,4.3173,73994
12953,4.3177,73986
12954,4.3180,74060
12955,4.3183,73994
12956,4.3187,73883
12957,4.3190,73863
12958,4.3193,73789
12959,4.3197,73938
12960,4.3200,73800
12961,4.3203,73802
12962,4.3207,73786
12963,4.3210,73830
12964,4.3213,73914
12965,4.3217,73819
12966,4.3220,73750
12967,4.3223,73758
12968,4.3227,73767
12969,4.3230,73879
12970,4.3233,73813
12971,4.3237,73737
12972,4.3240,73801
12973,4.3243,73753
12974,4.3247,73786
12975,4.3250,73743
12976,4.3253,73757
12977,4.3257,73769
12978,4.3260,73634
12979,4.3263,73566
12980,4.3267,73674
12981,4.3270,73778
12982,4.3273,73827
12983,4.3277,73844
12984,4.3280,73731
12985,4.3283,73790
12986,4.3287,73606
12987,4.3290,73615
12988,4.3293,73656
12989,4.3297,73651
12990,4.3300,73694
12991,4.3303,73586
12992,4.3307,73571
12993,4.3310,73617
12994,4.3313,73591
12995,4.3317,73575
12996,4.3320,73559
12997,4.3323,73549
12998,4.3327,73688
12999,4.3330,73643
13000,4.3333,73664
13001,4.3337,73658
13002,4.3340,73665
13003,4.3343,73715
13004,4.3347,73627
13005,4.3350,73540
13006,4.3353,73570
13007,4.3357,73506
13008,4.3360,73574
13009,4.3363,73455
13010,4.3367,73415
13011,4.3370,73472
13012,4.3373,73491
13013,4.3377,73495
13014,4.3380,73434
13015,4.3383,73414
13016,4.3387,73519
13017,4.3390,73497
13018,4.3393,73426
13019,4.3397,73411
13020,4.3400,73345
13021,4.3403,73318
13022,4.3407,73283
13023,4.3410,73182
13024,4.3413,73276
13025,4.3417,73170
13026,4.3420,73180
13027,4.3423,73203
13028,4.3427,73228
13029,4.3430,73316
13030,4.3433,73209
13031,4.3437,73163
13032,4.3440,73223
13033,4.3443,73258
13034,4.3447,73210
13035,4.3450,73171
13036,4.3453,73046
13037,4.3457,73179
13038,4.3460,73096
13039,4.3463,73135
13040,4.3467,73116
13041,4.3470,73094
13042,4.3473,73109
13043,4.3477,73025
13044,4.3480,72981
13045,4.3483,73011
13046,4.3487,72990
13047,4.3490,72940
13048,4.3493,72960
13049,4.3497,72971
13050,4.3500,73003
13051,4.3503,72992
13052,4.3507,72983
13053,4.3510,73117
13054,4.3513,73077
13055,4.3517,73050
13056,4.3520,73013
13057,4.3523,72946
13058,4.3527,72887
13059,4.3530,72924
13060,4.3533,72921
13061,4.3537,72953
13062,4.3540,72931
13063,4.3543,72906
13064,4.3547,73023
13065,4.3550,72942
13066,4.3553,72904
13067,4.3557,72851
13068,4.3560,72869
13069,4.3563,72886
13070,4.3567,72971
13071,4.3570,72956
13072,4.3573,73009
13073,4.3577,72956
13074,4.3580,72888
13075,4.3583,72905
13076,4.3587,72827
13077,4.3590,72863
13078,4.3593,72924
13079,4.3597,72918
13080,4.3600,72826
13081,4.3603,72832
13082,4.3607,72865
13083,4.3610,72922
13084,4.3613,72892
13085,4.3617,72807
13086,4.3620,72810
13087,4.3623,72716
13088,4.3627,72722
13089,4.3630,72754
13090,4.3633,72774
13091,4.3637,72785
13092,4.3640,72803
13093,4.3643,72742
13094,4.3647,72773
13095,4.3650,72714
13096,4.3653,72653
13097,4.3657,72709
13098,4.3660,72716
13099,4.3663,72772
13100,4.3667,72756
13101,4.3670,72745
13102,4.3673,72838
13103,4.3677,72760
13104,4.3680,72715
13105,4.3683,72722
13106,4.3687,72741
13107,4.3690,72805
13108,4.3693,72756
13109,4.3697,72692
13110,4.3700,72747
13111,4.3703,72666
13112,4.3707,72707
13113,4.3710,72536
13114,4.3713,72508
13115,4.3717,72644
13116,4.3720,72729
13117,4.3723,72821
13118,4.3727,72664
13119,4.3730,72587
13120,4.3733,72613
13121,4.3737,72619
13122,4.3740,72727
13123,4.3743,72671
13124,4.3747,72567
13125,4.3750,72515
13126,4.3753,72501
13127,4.3757,72568
13128,4.3760,72510
13129,4.3763,72483
13130,4.3767,72649
13131,4.3770,72697
13132,4.3773,72780
13133,4.3777,72606
13134,4.3780,72565
13135,4.3783,72511
13136,4.3787,72451
13137,4.3790,72585
13138,4.3793,72587
13139,4.3797,72685
13140,4.3800,72528
13141,4.3803,72466
13142,4.3807,72533
13143,4.3810,72559
13144,4.3813,72660
13145,4.3817,72566
13146,4.3820,72506
13147,4.3823,72465
13148,4.3827,72462
13149,4.3830,72575
13150,4.3833,72585
13151,4.3837,72573
13152,4.3840,72549
13153,4.3843,72475
13154,4.3847,72541
13155,4.3850,72525
13156,4.3853,72622
13157,4.3857,72590
13158,4.3860,72509
13159,4.3863,72573
13160,4.3867,72539
13161,4.3870,72703
13162,4.3873,72628
13163,4.3877,72600
13164,4.3880,72574
13165,4.3883,72573
13166,4.3887,72620
13167,4.3890,72591
13168,4.3893,72483
13169,4.3897,72524
13170,4.3900,72498
13171,4.3903,72601
13172,4.3907,72537
13173,4.3910,72451
13174,4.3913,72488
13175,4.3917,72475
13176,4.3920,72534
13177,4.3923,72469
13178,4.3927,72422
13179,4.3930,72507
13180,4.3933,72530
13181,4.3937,72646
13182,4.3940,72540
13183,4.3943,72477
13184,4.3947,72486
13185,4.3950,72564
13186,4.3953,72570
13187,4.3957,72582
13188,4.3960,72517
13189,4.3963,72543
13190,4.3967,72481
13191,4.3970,72412
13192,4.3973,72459
13193,4.3977,72467
13194,4.3980,72593
13195,4.3983,72492
13196,4.3987,72402
13197,4.3990,72400
13198,4.3993,72420
13199,4.3997,72446
13200,4.4000,72367
13201,4.4003,72252
13202,4.4007,72312
13203,4.4010,72347
13204,4.4013,72453
13205,4.4017,72426
13206,4.4020,72311
13207,4.4023,72326
13208,4.4027,72273
13209,4.4030,72259
13210,4.4033,72271
13211,4.4037,72317
13212,4.4040,72411
13213,4.4043,72340
13214,4.4047,72225
13215,4.4050,72290
13216,4.4053,72312
13217,4.4057,72377
13218,4.4060,72325
13219,4.4063,72342
13220,4.4067,72387
13221,4.4070,72311
13222,4.4073,72369
13223,4.4077,72318
13224,4.4080,72391
13225,4.4083,72307
13226,4.4087,72269
13227,4.4090,72290
13228,4.4093,72277
13229,4.4097,72360
13230,4.4100,72373
13231,4.4103,72348
13232,4.4107,72352
13233,4.4110,72300
13234,4.4113,72300
13235,4.4117,72230
13236,4.4120,72117
13237,4.4123,72210
13238,4.4127,72267
13239,4.4130,72338
13240,4.4133,72298
13241,4.4137,72226
13242,4.4140,72309
13243,4.4143,72282
13244,4.4147,72364
13245,4.4150,72324
13246,4.4153,72365
13247,4.4157,72316
13248,4.4160,72206
13249,4.4163,72202
13250,4.4167,72227
13251,4.4170,72306
13252,4.4173,72313
13253,4.4177,72305
13254,4.4180,72353
13255,4.4183,72315
13256,4.4187,72327
13257,4.4190,72320
13258,4.4193,72227
13259,4.4197,72269
13260,4.4200,72227
13261,4.4203,72327
13262,4.4207,72272
13263,4.4210,72220
13264,4.4213,72271
13265,4.4217,72315
13266,4.4220,72415
13267,4.4223,72385
13268,4.4227,72311
13269,4.4230,72347
13270,4.4233,72360
13271,4.4237,72426
13272,4.4240,72367
13273,4.4243,72277
13274,4.4247,72383
13275,4.4250,72467
13276,4.4253,72579
13277,4.4257,72469
13278,4.4260,72344
13279,4.4263,72389
13280,4.4267,72426
13281,4.4270,72557
13282,4.4273,72591
13283,4.4277,72607
13284,4.4280,72649
13285,4.4283,72636
13286,4.4287,72707
13287,4.4290,72716
13288,4.4293,72657
13289,4.4297,72705
13290,4.4300,72755
13291,4.4303,72882
13292,4.4307,72897
13293,4.4310,72837
13294,4.4313,72933
13295,4.4317,72946
13296,4.4320,73068
13297,4.4323,73077
13298,4.4327,73083
13299,4.4330,73171
13300,4.4333,73158
13301,4.4337,73231
13302,4.4340,73304
13303,4.4343,73341
13304,4.4347,73444
13305,4.4350,73443
13306,4.4353,73421
13307,4.4357,73452
13308,4.4360,73489
13309,4.4363,73607
13310,4.4367,73550
13311,4.4370,73478
13312,4.4373,73565
13313,4.4377,73619
13314,4.4380,73712
13315,4.4383,73787
13316,4.4387,73780
13317,4.4390,73802
13318,4.4393,73741
13319,4.4397,73817
13320,4.4400,73883
13321,4.4403,73821
13322,4.4407,73872
13323,4.4410,73838
13324,4.4413,73931
13325,4.4417,73908
13326,4.4420,73790
13327,4.4423,73759
13328,4.4427,73723
13329,4.4430,73808
13330,4.4433,73817
13331,4.4437,73716
13332,4.4440,73710
13333,4.4443,73652
13334,4.4447,73650
13335,4.4450,73596
13336,4.4453,73459
13337,4.4457,73470
13338,4.4460,73391
13339,4.4463,73388
13340,4.4467,73371
13341,4.4470,73263
13342,4.4473,73313
13343,4.4477,73268
13344,4.4480,73236
13345,4.4483,73128
13346,4.4487,73050
13347,4.4490,73029
13348,4.4493,72981
13349,4.4497,72839
13350,4.4500,72865
13351,4.4503,72814
13352,4.4507,72835
13353,4.4510,72798
13354,4.4513,72663
13355,4.4517,72702
13356,4.4520,72650
13357,4.4523,72718
13358,4.4527,72631
13359,4.4530,72512
13360,4.4533,72532
13361,4.4537,72545
13362,4.4540,72530
13363,4.4543,72494
13364,4.4547,72414
13365,4.4550,72429
13366,4.4553,72364
13367,4.4557,72238
13368,4.4560,72277
13369,4.4563,72244
13370,4.4567,72306
13371,4.4570,72241
13372,4.4573,72138
13373,4.4577,72183
13374,4.4580,72185
13375,4.4583,72214
13376,4.4587,72133
13377,4.4590,72015
13378,4.4593,72085
13379,4.4597,72117
13380,4.4600,72109
13381,4.4603,72083
13382,4.4607,72066
13383,4.4610,72142
13384,4.4613,72080
13385,4.4617,71940
13386,4.4620,71911
13387,4.4623,71964
13388,4.4627,72074
13389,4.4630,72134
13390,4.4633,72044
13391,4.4637,72015
13392,4.4640,71942
13393,4.4643,71970
13394,4.4647,72080
13395,4.4650,72106
13396,4.4653,72085
13397,4.4657,72044
13398,4.4660,71911
13399,4.4663,71939
13400,4.4667,71906
13401,4.4670,72007
13402,4.4673,72023
13403,4.4677,71913
13404,4.4680,71945
13405,4.4683,71983
13406,4.4687,71969
13407,4.4690,71944
13408,4.4693,71907
13409,4.4697,71968
13410,4.4700,71963
13411,4.4703,71824
13412,4.4707,71880
13413,4.4710,71877
13414,4.4713,71936
13415,4.4717,71963
13416,4.4720,71997
13417,4.4723,71985
13418,4.4727,71930
13419,4.4730,71792
13420,4.4733,71883
13421,4.4737,71865
13422,4.4740,71906
13423,4.4743,71942
13424,4.4747,71870
13425,4.4750,71956
13426,4.4753,71928
13427,4.4757,71954
13428,4.4760,71939
13429,4.4763,71951
13430,4.4767,71913
13431,4.4770,71904
13432,4.4773,71805
13433,4.4777,71956
13434,4.4780,71955
13435,4.4783,71909
13436,4.4787,71862
13437,4.4790,71904
13438,4.4793,71972
13439,4.4797,71927
13440,4.4800,71746
13441,4.4803,71788
13442,4.4807,71819
13443,4.4810,71917
13444,4.4813,71957
13445,4.4817,71882
13446,4.4820,71942
13447,4.4823,71901
13448,4.4827,71929
13449,4.4830,72027
13450,4.4833,72108
13451,4.4837,72303
13452,4.4840,72290
13453,4.4843,72151
13454,4.4847,72041
13455,4.4850,71907
13456,4.4853,71883
13457,4.4857,71871
13458,4.4860,71828
13459,4.4863,71872
13460,4.4867,71828
13461,4.4870,71845
13462,4.4873,71906
13463,4.4877,71837
13464,4.4880,71919
13465,4.4883,71906
13466,4.4887,71902
13467,4.4890,71849
13468,4.4893,71735
13469,4.4897,71835
13470,4.4900,71849
13471,4.4903,71908
13472,4.4907,71885
13473,4.4910,71792
13474,4.4913,71843
13475,4.4917,71874
13476,4.4920,71901
13477,4.4923,71909
13478,4.4927,71740
13479,4.4930,71808
13480,4.4933,71780
13481,4.4937,71867
13482,4.4940,71860
13483,4.4943,71719
13484,4.4947,71709
13485,4.4950,71697
13486,4.4953,71768
13487,4.4957,71820
13488,4.4960,71654
13489,4.4963,71654
13490,4.4967,71663
13491,4.4970,71728
13492,4.4973,71712
13493,4.4977,71596
13494,4.4980,71744
13495,4.4983,71816
13496,4.4987,71867
13497,4.4990,71854
13498,4.4993,71729
13499,4.4997,71736
13500,4.5000,71706
13501,4.5003,71729
13502,4.5007,71797
13503,4.5010,71657
13504,4.5013,71700
13505,4.5017,71667
13506,4.5020,71723
13507,4.5023,71733
13508,4.5027,71561
13509,4.5030,71591
13510,4.5033,71620
13511,4.5037,71679
13512,4.5040,71697
13513,4.5043,71658
13514,4.5047,71642
13515,4.5050,71655
13516,4.5053,71588
13517,4.5057,71692
13518,4.5060,71656
13519,4.5063,71628
13520,4.5067,71599
13521,4.5070,71527
13522,4.5073,71645
13523,4.5077,71712
13524,4.5080,71721
13525,4.5083,71725
13526,4.5087,71593
13527,4.5090,71674
13528,4.5093,71644
13529,4.5097,71659
13530,4.5100,71678
13531,4.5103,71587
13532,4.5107,71667
13533,4.5110,71612
13534,4.5113,71601
13535,4.5117,71566
13536,4.5120,71461
13537,4.5123,71554
13538,4.5127,71604
13539,4.5130,71661
13540,4.5133,71695
13541,4.5137,71510
13542,4.5140,71565
13543,4.5143,71529
13544,4.5147,71622
13545,4.5150,71658
13546,4.5153,71599
13547,4.5157,71681
13548,4.5160,71649
13549,4.5163,71644
13550,4.5167,71685
13551,4.5170,71663
13552,4.5173,71781
13553,4.5177,71614
13554,4.5180,71677
13555,4.5183,71687
13556,4.5187,71786
13557,4.5190,71777
13558,4.5193,71664
13559,4.5197,71703
13560,4.5200,71755
13561,4.5203,71837
13562,4.5207,71838
13563,4.5210,71636
13564,4.5213,71620
13565,4.5217,71664
13566,4.5220,71778
13567,4.5223,71886
13568,4.5227,71773
13569,4.5230,71842
13570,4.5233,71831
13571,4.5237,71897
13572,4.5240,71970
13573,4.5243,71839
13574,4.5247,71878
13575,4.5250,71843
13576,4.5253,71859
13577,4.5257,71883
13578,4.5260,71907
13579,4.5263,71966
13580,4.5267,72009
13581,4.5270,71899
13582,4.5273,71974
13583,4.5277,71969
13584,4.5280,72029
13585,4.5283,72061
13586,4.5287,71941
13587,4.5290,71985
13588,4.5293,71998
13589,4.5297,72021
13590,4.5300,72047
13591,4.5303,71881
13592,4.5307,72003
13593,4.5310,72018
13594,4.5313,72107
13595,4.5317,72113
13596,4.5320,71953
13597,4.5323,71944
13598,4.5327,71932
13599,4.5330,71967
13600,4.5333,72017
13601,4.5337,71867
13602,4.5340,71938
13603,4.5343,71957
13604,4.5347,71980
13605,4.5350,72021
13606,4.5353,71881
13607,4.5357,71964
13608,4.5360,71902
13609,4.5363,71900
13610,4.5367,71903
13611,4.5370,71789
13612,4.5373,71876
13613,4.5377,71874
13614,4.5380,71926
13615,4.5383,71966
13616,4.5387,71890
13617,4.5390,71960
13618,4.5393,71797
13619,4.5397,71838
13620,4.5400,71877
13621,4.5403,71933
13622,4.5407,71950
13623,4.5410,71738
13624,4.5413,71749
13625,4.5417,71742
13626,4.5420,71848
13627,4.5423,71849
13628,4.5427,71686
13629,4.5430,71638
13630,4.5433,71626
13631,4.5437,71626
13632,4.5440,71685
13633,4.5443,71575
13634,4.5447,71708
13635,4.5450,71699
13636,4.5453,71697
13637,4.5457,71705
13638,4.5460,71562
13639,4.5463,71645
13640,4.5467,71622
13641,4.5470,71623
13642,4.5473,71613
13643,4.5477,71627
13644,4.5480,71669
13645,4.5483,71712
13646,4.5487,71519
13647,4.5490,71573
13648,4.5493,71527
13649,4.5497,71580
13650,4.5500,71594
13651,4.5503,71474
13652,4.5507,71537
13653,4.5510,71551
13654,4.5513,71590
13655,4.5517,71622
13656,4.5520,71431
13657,4.5523,71493
13658,4.5527,71502
13659,4.5530,71527
13660,4.5533,71491
13661,4.5537,71459
13662,4.5540,71480
13663,4.5543,71504
13664,4.5547,71415
13665,4.5550,71539
13666,4.5553,71608
13667,4.5557,71588
13668,4.5560,71562
13669,4.5563,71337
13670,4.5567,71418
13671,4.5570,71475
13672,4.5573,71586
13673,4.5577,71629
13674,4.5580,71475
13675,4.5583,71497
13676,4.5587,71488
13677,4.5590,71439
13678,4.5593,71481
13679,4.5597,71353
13680,4.5600,71498
13681,4.5603,71530
13682,4.5607,71541
13683,4.5610,71507
13684,4.5613,71440
13685,4.5617,71444
13686,4.5620,71487
13687,4.5623,71348
13688,4.5627,71405
13689,4.5630,71403
13690,4.5633,71464
13691,4.5637,71531
13692,4.5640,71405
13693,4.5643,71474
13694,4.5647,71432
13695,4.5650,71441
13696,4.5653,71482
13697,4.5657,71376
13698,4.5660,71524
13699,4.5663,71542
13700,4.5667,71508
13701,4.5670,71420
13702,4.5673,71402
13703,4.5677,71471
13704,4.5680,71553
13705,4.5683,71412
13706,4.5687,71440
13707,4.5690,71386
13708,4.5693,71385
13709,4.5697,71430
13710,4.5700,71312
13711,4.5703,71364
13712,4.5707,71388
13713,4.5710,71359
13714,4.5713,71399
13715,4.5717,71440
13716,4.5720,71519
13717,4.5723,71554
13718,4.5727,71394
13719,4.5730,71466
13720,4.5733,71502
13721,4.5737,71499
13722,4.5740,71496
13723,4.5743,71274
13724,4.5747,71364
13725,4.5750,71436
13726,4.5753,71551
13727,4.5757,71596
13728,4.5760,71458
13729,4.5763,71524
13730,4.5767,71520
13731,4.5770,71527
13732,4.5773,71514
13733,4.5777,71408
13734,4.5780,71488
13735,4.5783,71569
13736,4.5787,71570
13737,4.5790,71606
13738,4.5793,71357
13739,4.5797,71371
13740,4.5800,71316
13741,4.5803,71416
13742,4.5807,71460
13743,4.5810,71353
13744,4.5813,71392
13745,4.5817,71420
13746,4.5820,71462
13747,4.5823,71486
13748,4.5827,71309
13749,4.5830,71364
13750,4.5833,71379
13751,4.5837,71414
13752,4.5840,71451
13753,4.5843,71315
13754,4.5847,71389
13755,4.5850,71411
13756,4.5853,71508
13757,4.5857,71613
13758,4.5860,71462
13759,4.5863,71497
13760,4.5867,71480
13761,4.5870,71460
13762,4.5873,71416
13763,4.5877,71382
13764,4.5880,71453
13765,4.5883,71558
13766,4.5887,71422
13767,4.5890,71496
13768,4.5893,71485
13769,4.5897,71498
13770,4.5900,71507
13771,4.5903,71372
13772,4.5907,71477
13773,4.5910,71477
13774,4.5913,71474
13775,4.5917,71502
13776,4.5920,71314
13777,4.5923,71353
13778,4.5927,71374
13779,4.5930,71441
13780,4.5933,71507
13781,4.5937,71320
13782,4.5940,71363
13783,4.5943,71362
13784,4.5947,71436
13785,4.5950,71527
13786,4.5953,71363
13787,4.5957,71398
13788,4.5960,71404
13789,4.5963,71398
13790,4.5967,71428
13791,4.5970,71280
13792,4.5973,71456
13793,4.5977,71314
13794,4.5980,71371
13795,4.5983,71349
13796,4.5987,71359
13797,4.5990,71384
13798,4.5993,71249
13799,4.5997,71383
13800,4.6000,71267
13801,4.6003,71367
13802,4.6007,71383
13803,4.6010,71398
13804,4.6013,71425
13805,4.6017,71262
13806,4.6020,71349
13807,4.6023,71382
13808,4.6027,71384
13809,4.6030,71439
13810,4.6033,71320
13811,4.6037,71471
13812,4.6040,71250
13813,4.6043,71294
13814,4.6047,71312
13815,4.6050,71450
13816,4.6053,71533
13817,4.6057,71342
13818,4.6060,71360
13819,4.6063,71342
13820,4.6067,71408
13821,4.6070,71498
13822,4.6073,71379
13823,4.6077,71543
13824,4.6080,71374
13825,4.6083,71486
13826,4.6087,71476
13827,4.6090,71527
13828,4.6093,71600
13829,4.6097,71437
13830,4.6100,71482
13831,4.6103,71421
13832,4.6107,71402
13833,4.6110,71500
13834,4.6113,71393
13835,4.6117,71545
13836,4.6120,71506
13837,4.6123,71469
13838,4.6127,71502
13839,4.6130,71343
13840,4.6133,71440
13841,4.6137,71412
13842,4.6140,71445
13843,4.6143,71541
13844,4.6147,71428
13845,4.6150,71577
13846,4.6153,71384
13847,4.6157,71426
13848,4.6160,71364
13849,4.6163,71366
13850,4.6167,71420
13851,4.6170,71253
13852,4.6173,71364
13853,4.6177,71401
13854,4.6180,71469
13855,4.6183,71528
13856,4.6187,71335
13857,4.6190,71376
13858,4.6193,71359
13859,4.6197,71393
13860,4.6200,71525
13861,4.6203,71379
13862,4.6207,71390
13863,4.6210,71335
13864,4.6213,71370
13865,4.6217,71512
13866,4.6220,71346
13867,4.6223,71404
13868,4.6227,71422
13869,4.6230,71477
13870,4.6233,71519
13871,4.6237,71340
13872,4.6240,71391
13873,4.6243,71356
13874,4.6247,71362
13875,4.6250,71420
13876,4.6253,71258
13877,4.6257,71335
13878,4.6260,71395
13879,4.6263,71497
13880,4.6267,71601
13881,4.6270,71361
13882,4.6273,71440
13883,4.6277,71200
13884,4.6280,71337
13885,4.6283,71339
13886,4.6287,71378
13887,4.6290,71438
13888,4.6293,71305
13889,4.6297,71403
13890,4.6300,71414
13891,4.6303,71412
13892,4.6307,71432
13893,4.6310,71207
13894,4.6313,71338
13895,4.6317,71225
13896,4.6320,71342
13897,4.6323,71377
13898,4.6327,71372
13899,4.6330,71386
13900,4.6333,71164
13901,4.6337,71223
13902,4.6340,71275
13903,4.6343,71305
13904,4.6347,71351
13905,4.6350,71180
13906,4.6353,71335
13907,4.6357,71180
13908,4.6360,71275
13909,4.6363,71282
13910,4.6367,71300
13911,4.6370,71365
13912,4.6373,71202
13913,4.6377,71279
13914,4.6380,71264
13915,4.6383,71242
13916,4.6387,71319
13917,4.6390,71165
13918,4.6393,71295
13919,4.6397,71348
13920,4.6400,71390
13921,4.6403,71449
13922,4.6407,71266
13923,4.6410,71289
13924,4.6413,71276
13925,4.6417,71249
13926,4.6420,71344
13927,4.6423,71148
13928,4.6427,71205
13929,4.6430,71180
13930,4.6433,71200
13931,4.6437,71292
13932,4.6440,71137
13933,4.6443,71211
13934,4.6447,71267
13935,4.6450,71297
13936,4.6453,71281
13937,4.6457,71239
13938,4.6460,71297
13939,4.6463,71455
13940,4.6467,71282
13941,4.6470,71309
13942,4.6473,71218
13943,4.6477,71197
13944,4.6480,71176
13945,4.6483,71227
13946,4.6487,71289
13947,4.6490,71448
13948,4.6493,71295
13949,4.6497,71347
13950,4.6500,71302
13951,4.6503,71296
13952,4.6507,71380
13953,4.6510,71186
13954,4.6513,71263
13955,4.6517,71282
13956,4.6520,71294
13957,4.6523,71298
13958,4.6527,71324
13959,4.6530,71344
13960,4.6533,71445
13961,4.6537,71234
13962,4.6540,71308
13963,4.6543,71305
13964,4.6547,71319
13965,4.6550,71386
13966,4.6553,71201
13967,4.6557,71289
13968,4.6560,71296
13969,4.6563,71280
13970,4.6567,71324
13971,4.6570,71094
13972,4.6573,71156
13973,4.6577,71164
13974,4.6580,71255
13975,4.6583,71397
13976,4.6587,71271
13977,4.6590,71365
13978,4.6593,71383
13979,4.6597,71320
13980,4.6600,71372
13981,4.6603,71189
13982,4.6607,71354
13983,4.6610,71365
13984,4.6613,71359
13985,4.6617,71389
13986,4.6620,71193
13987,4.6623,71240
13988,4.6627,71211
13989,4.6630,71200
13990,4.6633,71267
13991,4.6637,71108
13992,4.6640,71168
13993,4.6643,71220
13994,4.6647,71238
13995,4.6650,71407
13996,4.6653,71177
13997,4.6657,71241
13998,4.6660,71171
13999,4.6663,71210
14000,4.6667,71209
14001,4.6670,71208
14002,4.6673,71224
14003,4.6677,71343
14004,4.6680,71186
14005,4.6683,71270
14006,4.6687,71258
14007,4.6690,71281
14008,4.6693,71375
14009,4.6697,71185
14010,4.6700,71256
14011,4.6703,71263
14012,4.6707,71310
14013,4.6710,71285
14014,4.6713,71222
14015,4.6717,71178
14016,4.6720,71257
14017,4.6723,71122
14018,4.6727,71245
14019,4.6730,71285
14020,4.6733,71264
14021,4.6737,71190
14022,4.6740,71183
14023,4.6743,71186
14024,4.6747,71336
14025,4.6750,71144
14026,4.6753,71253
14027,4.6757,71253
14028,4.6760,71280
14029,4.6763,71347
14030,4.6767,71157
14031,4.6770,71258
14032,4.6773,71254
14033,4.6777,71286
14034,4.6780,71357
14035,4.6783,71221
14036,4.6787,71300
14037,4.6790,71370
14038,4.6793,71414
14039,4.6797,71528
14040,4.6800,71301
14041,4.6803,71394
14042,4.6807,71410
14043,4.6810,71449
14044,4.6813,71471
14045,4.6817,71260
14046,4.6820,71479
14047,4.6823,71326
14048,4.6827,71423
14049,4.6830,71355
14050,4.6833,71358
